"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"8382",0.508333333333333,0,0,0.491666666666667,0
"8383",0.945,0,0,0.055,0
"8384",0.563333333333333,0,0,0.03,0.406666666666667
"8385",0.0783333333333333,0,0,0,0.921666666666667
"8386",0.885,0,0,0,0.115
"8387",0.883333333333333,0,0,0,0.116666666666667
"8388",0.535,0,0,0.465,0
"8389",0,0,0,0,1
"8390",0.563333333333333,0,0,0.03,0.406666666666667
"8391",1,0,0,0,0
"8392",0,0,0,0,1
"8393",0.885,0,0,0,0.115
"8394",0.885,0,0,0,0.115
"8395",0.648333333333333,0,0.0416666666666667,0.035,0.275
"8396",0.885,0,0,0,0.115
"8397",1,0,0,0,0
"8398",0.573333333333333,0,0,0.426666666666667,0
"8399",1,0,0,0,0
"8400",0.103333333333333,0,0,0,0.896666666666667
"8401",1,0,0,0,0
"8402",0.945,0,0,0.055,0
"8403",0.713333333333333,0,0,0,0.286666666666667
"8404",0.476666666666667,0,0,0.523333333333333,0
"8405",0,0,0,0,1
"8406",0.496666666666667,0,0,0,0.503333333333333
"8407",0.535,0,0,0.0216666666666667,0.443333333333333
"8408",1,0,0,0,0
"8409",0.256666666666667,0,0,0,0.743333333333333
"8410",0.183333333333333,0,0,0.346666666666667,0.47
"8411",0.945,0,0,0.055,0
"8412",0.158333333333333,0,0,0,0.841666666666667
"8413",0.866666666666667,0,0,0.133333333333333,0
"8414",0.271666666666667,0,0,0,0.728333333333333
"8415",0.473333333333333,0,0,0.526666666666667,0
"8416",0,0,0,0,1
"8417",0.885,0,0,0,0.115
"8418",0.215,0,0,0.228333333333333,0.556666666666667
"8419",1,0,0,0,0
"8420",0.651666666666667,0,0,0,0.348333333333333
"8421",0.945,0,0,0.055,0
"8422",0.158333333333333,0,0,0,0.841666666666667
"8423",0.496666666666667,0,0,0,0.503333333333333
"8424",0.585,0,0,0.415,0
"8425",1,0,0,0,0
"8426",1,0,0,0,0
"8427",1,0,0,0,0
"8428",0.721666666666667,0,0,0.00833333333333333,0.27
"8429",0.613333333333333,0,0,0.386666666666667,0
"8430",0.591666666666667,0,0,0.408333333333333,0
"8431",1,0,0,0,0
"8432",0.998333333333333,0,0,0,0.00166666666666667
"8433",0.658333333333333,0,0,0.341666666666667,0
"8434",0.801666666666667,0,0.005,0.03,0.163333333333333
"8435",0.178333333333333,0,0,0.536666666666667,0.285
"8436",0.818333333333333,0,0,0,0.181666666666667
"8437",0.885,0,0,0,0.115
"8438",0.741666666666667,0,0,0.258333333333333,0
"8439",0.158333333333333,0,0,0,0.841666666666667
"8440",0.835,0,0,0,0.165
"8441",0.866666666666667,0,0,0.133333333333333,0
"8442",0.885,0,0,0,0.115
"8443",0.496666666666667,0,0,0.503333333333333,0
"8444",0.161666666666667,0,0,0,0.838333333333333
"8445",0.508333333333333,0,0,0.491666666666667,0
"8446",0.215,0,0,0.228333333333333,0.556666666666667
"8447",0.885,0,0,0,0.115
"8448",0,0,0,0,1
"8449",0.885,0,0,0,0.115
"8450",1,0,0,0,0
"8451",0.866666666666667,0,0,0.133333333333333,0
"8452",1,0,0,0,0
"8453",0.885,0,0,0,0.115
"8454",0.995,0,0,0,0.005
"8455",0.885,0,0,0,0.115
"8456",1,0,0,0,0
"8457",1,0,0,0,0
"8458",1,0,0,0,0
"8459",0.496666666666667,0,0,0,0.503333333333333
"8460",0.265,0,0,0.00166666666666667,0.733333333333333
"8461",0.741666666666667,0,0,0.258333333333333,0
"8462",0.473333333333333,0,0,0.526666666666667,0
"8463",0.658333333333333,0,0,0.341666666666667,0
"8464",0.945,0,0,0.055,0
"8465",0,0,0,0,1
"8466",0.178333333333333,0,0.01,0.438333333333333,0.373333333333333
"8467",0.123333333333333,0,0,0,0.876666666666667
"8468",1,0,0,0,0
"8469",0,0,0,0,1
"8470",0.506666666666667,0,0,0,0.493333333333333
"8471",0,0,0,0,1
"8472",0.585,0,0,0.415,0
"8473",0.0833333333333333,0,0,0.00166666666666667,0.915
"8474",0.885,0,0,0,0.115
"8475",0.271666666666667,0,0,0,0.728333333333333
"8476",1,0,0,0,0
"8477",0.875,0,0,0,0.125
"8478",0.535,0,0,0.465,0
"8479",0,0,0,0,1
"8480",0,0,0,0,1
"8481",0.615,0,0,0.385,0
"8482",0.613333333333333,0,0,0.386666666666667,0
"8483",0.945,0,0,0.055,0
"8484",0.535,0,0,0.0216666666666667,0.443333333333333
"8485",0.853333333333333,0,0,0,0.146666666666667
"8486",0.496666666666667,0,0,0,0.503333333333333
"8487",0.508333333333333,0,0,0.491666666666667,0
"8488",0.161666666666667,0,0,0,0.838333333333333
"8489",1,0,0,0,0
"8490",0,0,0,0,1
"8491",1,0,0,0,0
"8492",1,0,0,0,0
"8493",0.568333333333333,0,0,0.431666666666667,0
"8494",1,0,0,0,0
"8495",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"8496",1,0,0,0,0
"8497",1,0,0,0,0
"8498",0.258333333333333,0,0,0.00166666666666667,0.74
"8499",1,0,0,0,0
"8500",1,0,0,0,0
"8501",0.65,0,0.00333333333333333,0.035,0.311666666666667
"8502",0.585,0,0,0.415,0
"8503",1,0,0,0,0
"8504",0.123333333333333,0,0,0,0.876666666666667
"8505",0.473333333333333,0,0,0.526666666666667,0
"8506",1,0,0,0,0
"8507",0.15,0,0,0,0.85
"8508",1,0,0,0,0
"8509",0.178333333333333,0,0.0366666666666667,0.225,0.56
"8510",0.155,0,0,0,0.845
"8511",1,0,0,0,0
"8512",0.085,0,0.146666666666667,0.0233333333333333,0.745
"8513",0.713333333333333,0,0,0,0.286666666666667
"8514",0.535,0,0,0.465,0
"8515",0,0,0,0,1
"8516",0.875,0,0,0,0.125
"8517",0.0833333333333333,0,0,0,0.916666666666667
"8518",0.506666666666667,0,0,0,0.493333333333333
"8519",0.651666666666667,0,0,0,0.348333333333333
"8520",0.781666666666667,0,0,0,0.218333333333333
"8521",0.613333333333333,0,0,0.386666666666667,0
"8522",1,0,0,0,0
"8523",0.123333333333333,0,0,0,0.876666666666667
"8524",0.866666666666667,0,0,0.133333333333333,0
"8525",0.885,0,0,0,0.115
"8526",1,0,0,0,0
"8527",0.883333333333333,0,0,0,0.116666666666667
"8528",0,0,0,0,1
"8529",1,0,0,0,0
"8530",0.845,0,0,0,0.155
"8531",0.506666666666667,0,0,0,0.493333333333333
"8532",0.885,0,0,0,0.115
"8533",0.593333333333333,0,0,0.406666666666667,0
"8534",0.523333333333333,0,0,0.03,0.446666666666667
"8535",1,0,0,0,0
"8536",0.155,0,0,0,0.845
"8537",0.713333333333333,0,0,0,0.286666666666667
"8538",0.155,0,0,0,0.845
"8539",1,0,0,0,0
"8540",1,0,0,0,0
"8541",0,0,0,0,1
"8542",1,0,0,0,0
"8543",0.658333333333333,0,0,0.341666666666667,0
"8544",1,0,0,0,0
"8545",0.15,0,0,0,0.85
"8546",0.885,0,0,0,0.115
"8547",0.741666666666667,0,0,0.258333333333333,0
"8548",1,0,0,0,0
"8549",0.161666666666667,0,0,0,0.838333333333333
"8550",0.885,0,0,0,0.115
"8551",0.866666666666667,0,0,0.133333333333333,0
"8552",0,0,0,0,1
"8553",0.713333333333333,0,0,0,0.286666666666667
"8554",0.215,0,0,0.228333333333333,0.556666666666667
"8555",0.866666666666667,0,0,0.133333333333333,0
"8556",0.885,0,0,0,0.115
"8557",0.741666666666667,0,0,0.258333333333333,0
"8558",1,0,0,0,0
"8559",0.885,0,0,0,0.115
"8560",0.866666666666667,0,0,0.133333333333333,0
"8561",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"8562",0.123333333333333,0,0.0866666666666667,0,0.79
"8563",0.885,0,0,0,0.115
"8564",0.866666666666667,0,0,0.133333333333333,0
"8565",1,0,0,0,0
"8566",0.885,0,0,0,0.115
"8567",0.473333333333333,0,0,0.526666666666667,0
"8568",0.883333333333333,0,0,0,0.116666666666667
"8569",0.568333333333333,0,0,0.431666666666667,0
"8570",0.658333333333333,0,0,0.341666666666667,0
"8571",0.158333333333333,0,0,0,0.841666666666667
"8572",0.591666666666667,0,0,0.408333333333333,0
"8573",0.885,0,0,0,0.115
"8574",0.885,0,0,0,0.115
"8575",0.183333333333333,0,0,0.121666666666667,0.695
"8576",1,0,0,0,0
"8577",0.473333333333333,0,0,0.526666666666667,0
"8578",0.496666666666667,0,0,0.503333333333333,0
"8579",0.215,0,0,0.0533333333333333,0.731666666666667
"8580",0.496666666666667,0,0,0.503333333333333,0
"8581",0.15,0,0,0,0.85
"8582",0.568333333333333,0,0,0.431666666666667,0
"8583",0.508333333333333,0,0,0.491666666666667,0
"8584",0.615,0,0,0.385,0
"8585",0.18,0,0.05,0.266666666666667,0.503333333333333
"8586",0.801666666666667,0,0,0.0333333333333333,0.165
"8587",1,0,0,0,0
"8588",0.183333333333333,0,0.08,0.248333333333333,0.488333333333333
"8589",0.568333333333333,0,0,0.431666666666667,0
"8590",1,0,0,0,0
"8591",0.866666666666667,0,0,0.133333333333333,0
"8592",0.178333333333333,0,0.0433333333333333,0.258333333333333,0.52
"8593",0.741666666666667,0,0,0.258333333333333,0
"8594",0.0816666666666667,0,0.103333333333333,0.025,0.79
"8595",0.945,0,0,0.055,0
"8596",0.885,0,0,0,0.115
"8597",1,0,0,0,0
"8598",0.945,0,0,0.055,0
"8599",0.123333333333333,0,0,0,0.876666666666667
"8600",0.866666666666667,0,0,0.133333333333333,0
"8601",1,0,0,0,0
"8602",0.535,0,0,0.465,0
"8603",0.885,0,0,0,0.115
"8604",1,0,0,0,0
"8605",0.568333333333333,0,0,0.431666666666667,0
"8606",0,0,0,0,1
"8607",0.885,0,0,0,0.115
"8608",0.945,0,0,0.055,0
"8609",0.256666666666667,0,0,0,0.743333333333333
"8610",0.508333333333333,0,0,0.491666666666667,0
"8611",0.215,0,0,0.228333333333333,0.556666666666667
"8612",0.885,0,0,0,0.115
"8613",1,0,0,0,0
"8614",0.123333333333333,0,0,0,0.876666666666667
"8615",1,0,0,0,0
"8616",0,0,0,0,1
"8617",0.215,0,0,0.228333333333333,0.556666666666667
"8618",0.471666666666667,0,0,0.528333333333333,0
"8619",0.568333333333333,0,0,0.431666666666667,0
"8620",0,0,0,0,1
"8621",0.568333333333333,0,0,0.431666666666667,0
"8622",0,0,0,0,1
"8623",0.178333333333333,0,0.00333333333333333,0.503333333333333,0.315
"8624",0.615,0,0,0.385,0
"8625",0.945,0,0,0.055,0
"8626",1,0,0,0,0
"8627",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"8628",0.508333333333333,0,0,0.491666666666667,0
"8629",0.0833333333333333,0,0,0.00166666666666667,0.915
"8630",0.261666666666667,0,0,0.00833333333333333,0.73
"8631",0.866666666666667,0,0,0.133333333333333,0
"8632",0.651666666666667,0,0,0,0.348333333333333
"8633",0.573333333333333,0,0,0.426666666666667,0
"8634",0.215,0,0,0.228333333333333,0.556666666666667
"8635",0.183333333333333,0,0,0.121666666666667,0.695
"8636",1,0,0,0,0
"8637",0.885,0,0,0,0.115
"8638",0.271666666666667,0,0,0,0.728333333333333
"8639",0.0833333333333333,0,0,0,0.916666666666667
"8640",0.866666666666667,0,0,0.133333333333333,0
"8641",1,0,0,0,0
"8642",1,0,0,0,0
"8643",0.741666666666667,0,0,0.258333333333333,0
"8644",0.866666666666667,0,0,0.133333333333333,0
"8645",0.875,0,0,0,0.125
"8646",1,0,0,0,0
"8647",0.158333333333333,0,0,0,0.841666666666667
"8648",0.883333333333333,0,0,0,0.116666666666667
"8649",0.256666666666667,0,0,0,0.743333333333333
"8650",0,0,0,0,1
"8651",0.615,0,0,0.385,0
"8652",0.08,0,0.005,0.00666666666666667,0.908333333333333
"8653",0.271666666666667,0,0,0,0.728333333333333
"8654",1,0,0,0,0
"8655",0.256666666666667,0,0,0,0.743333333333333
"8656",0.651666666666667,0,0,0,0.348333333333333
"8657",1,0,0,0,0
"8658",0.885,0,0,0,0.115
"8659",0.885,0,0,0,0.115
"8660",0.573333333333333,0,0,0.426666666666667,0
"8661",0.713333333333333,0,0,0,0.286666666666667
"8662",0,0,0,0,1
"8663",0.885,0,0,0,0.115
"8664",0.766666666666667,0,0,0,0.233333333333333
"8665",0.0783333333333333,0,0,0,0.921666666666667
"8666",0.123333333333333,0,0,0,0.876666666666667
"8667",1,0,0,0,0
"8668",0.508333333333333,0,0,0.491666666666667,0
"8669",0.866666666666667,0,0,0.133333333333333,0
"8670",1,0,0,0,0
"8671",0.885,0,0,0,0.115
"8672",0.713333333333333,0,0,0,0.286666666666667
"8673",1,0,0,0,0
"8674",1,0,0,0,0
"8675",0.773333333333333,0,0,0.0283333333333333,0.198333333333333
"8676",0.885,0,0,0,0.115
"8677",0.256666666666667,0,0,0.0383333333333333,0.705
"8678",0.885,0,0,0,0.115
"8679",1,0,0,0,0
"8680",1,0,0,0,0
"8681",0.651666666666667,0,0,0,0.348333333333333
"8682",0.263333333333333,0,0,0.005,0.731666666666667
"8683",0.183333333333333,0,0,0.346666666666667,0.47
"8684",0.853333333333333,0,0,0,0.146666666666667
"8685",0.885,0,0,0,0.115
"8686",0,0,0,0,1
"8687",0.161666666666667,0.00833333333333333,0,0,0.83
"8688",0.885,0,0,0,0.115
"8689",0.741666666666667,0,0,0.258333333333333,0
"8690",0,0,0,0,1
"8691",0,0,0,0,1
"8692",0.256666666666667,0,0,0,0.743333333333333
"8693",0.215,0,0,0.228333333333333,0.556666666666667
"8694",0.945,0,0,0.055,0
"8695",0,0,0,0,1
"8696",1,0,0,0,0
"8697",0.265,0,0,0,0.735
"8698",0.945,0,0,0.055,0
"8699",0.885,0,0,0,0.115
"8700",0.471666666666667,0,0.00166666666666667,0.526666666666667,0
"8701",0.593333333333333,0,0,0.406666666666667,0
"8702",0.875,0,0,0,0.125
"8703",1,0,0,0,0
"8704",0.535,0,0,0.465,0
"8705",0.945,0,0,0.055,0
"8706",0.105,0,0,0,0.895
"8707",0.506666666666667,0,0,0,0.493333333333333
"8708",0.161666666666667,0,0,0.015,0.823333333333333
"8709",0.885,0,0,0,0.115
"8710",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"8711",1,0,0,0,0
"8712",0.885,0,0,0,0.115
"8713",0.866666666666667,0,0,0.133333333333333,0
"8714",1,0,0,0,0
"8715",0.476666666666667,0,0,0.523333333333333,0
"8716",1,0,0,0,0
"8717",0.658333333333333,0,0,0.341666666666667,0
"8718",1,0,0,0,0
"8719",0.123333333333333,0,0,0,0.876666666666667
"8720",0,0,0,0,1
"8721",0,0,0,0,1
"8722",0.615,0,0,0.385,0
"8723",0.535,0,0,0.465,0
"8724",0.885,0,0,0,0.115
"8725",0.508333333333333,0,0,0.491666666666667,0
"8726",0.155,0,0,0,0.845
"8727",0.658333333333333,0,0,0.341666666666667,0
"8728",0.885,0,0,0,0.115
"8729",0.256666666666667,0,0,0,0.743333333333333
"8730",0.613333333333333,0,0,0.386666666666667,0
"8731",0.523333333333333,0,0,0.03,0.446666666666667
"8732",0.178333333333333,0,0.0166666666666667,0.198333333333333,0.606666666666667
"8733",1,0,0,0,0
"8734",0.713333333333333,0,0,0.02,0.266666666666667
"8735",1,0,0,0,0
"8736",0,0,0,0,1
"8737",0.158333333333333,0,0,0,0.841666666666667
"8738",0.885,0,0,0,0.115
"8739",0.256666666666667,0,0,0,0.743333333333333
"8740",0.256666666666667,0,0,0,0.743333333333333
"8741",1,0,0,0,0
"8742",0.866666666666667,0,0,0.133333333333333,0
"8743",0.535,0,0,0.465,0
"8744",0.105,0,0,0,0.895
"8745",0.506666666666667,0,0,0,0.493333333333333
"8746",0.0783333333333333,0,0,0,0.921666666666667
"8747",0.713333333333333,0,0,0,0.286666666666667
"8748",0.866666666666667,0,0,0.133333333333333,0
"8749",0.885,0,0,0,0.115
"8750",0.613333333333333,0,0,0.386666666666667,0
"8751",1,0,0,0,0
"8752",1,0,0,0,0
"8753",0.0833333333333333,0,0,0,0.916666666666667
"8754",0,0,0,0,1
"8755",1,0,0,0,0
"8756",0.885,0,0,0,0.115
"8757",0.178333333333333,0,0.0116666666666667,0.5,0.31
"8758",0.161666666666667,0,0,0,0.838333333333333
"8759",0.535,0,0,0.0216666666666667,0.443333333333333
"8760",0.885,0,0,0,0.115
"8761",0.998333333333333,0,0,0,0.00166666666666667
"8762",1,0,0,0,0
"8763",0.183333333333333,0,0,0.346666666666667,0.47
"8764",0.123333333333333,0,0,0,0.876666666666667
"8765",0.53,0,0,0.03,0.44
"8766",0.885,0,0,0,0.115
"8767",0.741666666666667,0,0,0.258333333333333,0
"8768",0.256666666666667,0,0,0,0.743333333333333
"8769",0,0,0,0,1
"8770",1,0,0,0,0
"8771",1,0,0,0,0
"8772",0.535,0,0,0.465,0
"8773",1,0,0,0,0
"8774",1,0,0,0,0
"8775",0.945,0,0,0.055,0
"8776",1,0,0,0,0
"8777",0.866666666666667,0,0,0.133333333333333,0
"8778",1,0,0,0,0
"8779",0.178333333333333,0,0.00166666666666667,0.44,0.38
"8780",1,0,0,0,0
"8781",1,0,0,0,0
"8782",0.995,0,0,0,0.005
"8783",1,0,0,0,0
"8784",0,0,0,0,1
"8785",0.741666666666667,0,0,0.258333333333333,0
"8786",0.183333333333333,0,0,0.346666666666667,0.47
"8787",0.178333333333333,0,0.0583333333333333,0.238333333333333,0.525
"8788",0.866666666666667,0,0,0.133333333333333,0
"8789",0.741666666666667,0,0,0.258333333333333,0
"8790",0.713333333333333,0,0,0,0.286666666666667
"8791",0.123333333333333,0,0,0,0.876666666666667
"8792",0.696666666666667,0,0,0.0266666666666667,0.276666666666667
"8793",1,0,0,0,0
"8794",0,0,0,0,1
"8795",0.615,0,0,0.385,0
"8796",0.08,0,0.005,0.00666666666666667,0.908333333333333
"8797",0.945,0,0,0.055,0
"8798",0.215,0,0,0.228333333333333,0.556666666666667
"8799",0.155,0,0,0,0.845
"8800",0.885,0,0,0,0.115
"8801",1,0,0,0,0
"8802",0.713333333333333,0,0,0,0.286666666666667
"8803",1,0,0,0,0
"8804",0.506666666666667,0,0,0,0.493333333333333
"8805",0.866666666666667,0,0,0.133333333333333,0
"8806",1,0,0,0,0
"8807",0.945,0,0,0.055,0
"8808",0.568333333333333,0,0,0.431666666666667,0
"8809",1,0,0,0,0
"8810",0.995,0,0,0,0.005
"8811",0.178333333333333,0,0.0166666666666667,0.198333333333333,0.606666666666667
"8812",0.885,0,0,0,0.115
"8813",0.496666666666667,0,0,0.503333333333333,0
"8814",0.568333333333333,0,0,0.431666666666667,0
"8815",0.215,0,0,0.0533333333333333,0.731666666666667
"8816",0.875,0,0,0,0.125
"8817",0,0,0,0,1
"8818",1,0,0,0,0
"8819",0.866666666666667,0,0,0.133333333333333,0
"8820",0.713333333333333,0,0,0,0.286666666666667
"8821",0.123333333333333,0,0,0,0.876666666666667
"8822",0.885,0,0,0,0.115
"8823",0,0,0,0,1
"8824",0.573333333333333,0,0,0.426666666666667,0
"8825",0,0,0,0,1
"8826",0.496666666666667,0,0,0,0.503333333333333
"8827",0.496666666666667,0,0,0.503333333333333,0
"8828",0.741666666666667,0,0,0.258333333333333,0
"8829",0.0783333333333333,0,0,0,0.921666666666667
"8830",1,0,0,0,0
"8831",0.945,0,0,0.055,0
"8832",1,0,0,0,0
"8833",0.0783333333333333,0,0,0,0.921666666666667
"8834",0,0,0,0,1
"8835",0.651666666666667,0,0,0,0.348333333333333
"8836",0.141666666666667,0,0,0,0.858333333333333
"8837",0.741666666666667,0,0,0.258333333333333,0
"8838",0.866666666666667,0,0,0.133333333333333,0
"8839",0.945,0,0,0.055,0
"8840",1,0,0,0,0
"8841",0,0,0,0,1
"8842",0.123333333333333,0,0,0,0.876666666666667
"8843",0.271666666666667,0,0,0,0.728333333333333
"8844",0.178333333333333,0,0.0166666666666667,0.198333333333333,0.606666666666667
"8845",0.885,0,0,0,0.115
"8846",0.0783333333333333,0,0,0,0.921666666666667
"8847",1,0,0,0,0
"8848",0.945,0,0,0.055,0
"8849",0,0,0,0,1
"8850",0.0833333333333333,0,0,0,0.916666666666667
"8851",0.265,0,0,0.00166666666666667,0.733333333333333
"8852",0.866666666666667,0,0,0.133333333333333,0
"8853",0.095,0,0.308333333333333,0.00166666666666667,0.595
"8854",0.713333333333333,0,0,0,0.286666666666667
"8855",1,0,0,0,0
"8856",0.215,0,0,0.228333333333333,0.556666666666667
"8857",0.0783333333333333,0,0,0,0.921666666666667
"8858",0.885,0,0,0,0.115
"8859",0.215,0,0,0.0533333333333333,0.731666666666667
"8860",0.945,0,0,0.055,0
"8861",0.158333333333333,0,0,0,0.841666666666667
"8862",0,0,0,0,1
"8863",0.251666666666667,0,0,0.00166666666666667,0.746666666666667
"8864",0.215,0,0,0.228333333333333,0.556666666666667
"8865",0.866666666666667,0,0,0.133333333333333,0
"8866",0.573333333333333,0,0,0.426666666666667,0
"8867",0.215,0,0,0.228333333333333,0.556666666666667
"8868",0.866666666666667,0,0,0.133333333333333,0
"8869",0.875,0,0,0,0.125
"8870",1,0,0,0,0
"8871",0.651666666666667,0,0,0,0.348333333333333
"8872",1,0,0,0,0
"8873",1,0,0,0,0
"8874",0.506666666666667,0,0,0,0.493333333333333
"8875",0.496666666666667,0,0,0.503333333333333,0
"8876",0,0,0,0,1
"8877",0.885,0,0,0,0.115
"8878",1,0,0,0,0
"8879",1,0,0,0,0
"8880",0.713333333333333,0,0,0,0.286666666666667
"8881",0.535,0,0,0.465,0
"8882",1,0,0,0,0
"8883",0.945,0,0,0.055,0
"8884",0.0833333333333333,0,0,0,0.916666666666667
"8885",0.885,0,0,0,0.115
"8886",0,0,0,0,1
"8887",1,0,0,0,0
"8888",0.0833333333333333,0,0,0.00166666666666667,0.915
"8889",0.945,0,0,0.055,0
"8890",0.178333333333333,0,0.0116666666666667,0.481666666666667,0.328333333333333
"8891",0.516666666666667,0,0,0.0283333333333333,0.455
"8892",0.256666666666667,0,0,0,0.743333333333333
"8893",0.573333333333333,0,0,0.426666666666667,0
"8894",0,0,0,0,1
"8895",0.885,0,0,0,0.115
"8896",0.123333333333333,0,0,0,0.876666666666667
"8897",0.866666666666667,0,0,0.133333333333333,0
"8898",0.945,0,0,0.055,0
"8899",1,0,0,0,0
"8900",0.885,0,0,0,0.115
"8901",1,0,0,0,0
"8902",1,0,0,0,0
"8903",0.123333333333333,0,0,0,0.876666666666667
"8904",0.0833333333333333,0,0,0.00166666666666667,0.915
"8905",1,0,0,0,0
"8906",0.523333333333333,0,0,0.03,0.446666666666667
"8907",0.945,0,0,0.055,0
"8908",0.945,0,0,0.055,0
"8909",0.995,0,0,0,0.005
"8910",1,0,0,0,0
"8911",0.885,0,0,0,0.115
"8912",1,0,0,0,0
"8913",0.215,0,0,0.228333333333333,0.556666666666667
"8914",0.615,0,0,0.385,0
"8915",1,0,0,0,0
"8916",0.713333333333333,0,0,0.02,0.266666666666667
"8917",0.0833333333333333,0,0,0,0.916666666666667
"8918",0.945,0,0,0.055,0
"8919",0.183333333333333,0,0,0.346666666666667,0.47
"8920",0.866666666666667,0,0,0.133333333333333,0
"8921",0.713333333333333,0,0,0,0.286666666666667
"8922",0.535,0,0,0.0216666666666667,0.443333333333333
"8923",1,0,0,0,0
"8924",0.998333333333333,0,0,0,0.00166666666666667
"8925",0.885,0,0,0,0.115
"8926",0.508333333333333,0,0,0.491666666666667,0
"8927",0.866666666666667,0,0,0.133333333333333,0
"8928",0.885,0,0,0,0.115
"8929",0.945,0,0,0.055,0
"8930",0.885,0,0,0,0.115
"8931",0.866666666666667,0,0,0.133333333333333,0
"8932",0.885,0,0,0,0.115
"8933",0.178333333333333,0,0.0433333333333333,0.258333333333333,0.52
"8934",0.741666666666667,0,0,0.258333333333333,0
"8935",0,0,0,0,1
"8936",0.535,0,0,0.465,0
"8937",1,0,0,0,0
"8938",1,0,0,0,0
"8939",0.568333333333333,0,0,0.431666666666667,0
"8940",0.998333333333333,0,0,0,0.00166666666666667
"8941",1,0,0,0,0
"8942",0.866666666666667,0,0,0.133333333333333,0
"8943",0.0833333333333333,0,0,0,0.916666666666667
"8944",0.161666666666667,0,0,0,0.838333333333333
"8945",0.696666666666667,0,0,0.0266666666666667,0.276666666666667
"8946",0.885,0,0,0,0.115
"8947",0.885,0,0,0,0.115
"8948",1,0,0,0,0
"8949",0.885,0,0,0,0.115
"8950",0.263333333333333,0,0,0.005,0.731666666666667
"8951",0.613333333333333,0,0,0.386666666666667,0
"8952",0.506666666666667,0,0,0,0.493333333333333
"8953",0.476666666666667,0,0,0.523333333333333,0
"8954",0.15,0,0,0,0.85
"8955",0.251666666666667,0,0,0.00166666666666667,0.746666666666667
"8956",0.568333333333333,0,0,0.431666666666667,0
"8957",0.741666666666667,0,0,0.258333333333333,0
"8958",1,0,0,0,0
"8959",0.875,0,0,0,0.125
"8960",0.721666666666667,0,0,0.00833333333333333,0.27
"8961",1,0,0,0,0
"8962",0.0833333333333333,0,0,0,0.916666666666667
"8963",0.508333333333333,0,0,0.491666666666667,0
"8964",0.885,0,0,0,0.115
"8965",0.713333333333333,0,0,0,0.286666666666667
"8966",1,0,0,0,0
"8967",0.885,0,0,0,0.115
"8968",0.261666666666667,0,0,0.00833333333333333,0.73
"8969",0.875,0,0,0,0.125
"8970",0.945,0,0,0.055,0
"8971",0.866666666666667,0,0,0.133333333333333,0
"8972",0,0,0,0,1
"8973",1,0,0,0,0
"8974",0.945,0,0,0.055,0
"8975",1,0,0,0,0
"8976",0.885,0,0,0,0.115
"8977",0.215,0,0,0.228333333333333,0.556666666666667
"8978",0.885,0,0,0,0.115
"8979",0.778333333333333,0,0,0.0283333333333333,0.193333333333333
"8980",0.835,0,0,0,0.165
"8981",0.885,0,0,0,0.115
"8982",0,0,0,0,1
"8983",1,0,0,0,0
"8984",0.615,0,0,0.385,0
"8985",0.535,0,0,0.0216666666666667,0.443333333333333
"8986",0.123333333333333,0,0.0866666666666667,0,0.79
"8987",1,0,0,0,0
"8988",1,0,0,0,0
"8989",0.945,0,0,0.055,0
"8990",0.161666666666667,0.00166666666666667,0,0,0.836666666666667
"8991",1,0,0,0,0
"8992",0.568333333333333,0,0,0.431666666666667,0
"8993",0.0833333333333333,0,0,0.00166666666666667,0.915
"8994",0.256666666666667,0,0,0,0.743333333333333
"8995",0.945,0,0,0.055,0
"8996",0.148333333333333,0,0,0,0.851666666666667
"8997",0.161666666666667,0,0,0,0.838333333333333
"8998",0.085,0,0.146666666666667,0.0233333333333333,0.745
"8999",0.568333333333333,0,0,0.431666666666667,0
"9000",0.085,0,0.166666666666667,0.00166666666666667,0.746666666666667
"9001",0.713333333333333,0,0,0,0.286666666666667
"9002",1,0,0,0,0
"9003",1,0,0,0,0
"9004",0.883333333333333,0,0,0,0.116666666666667
"9005",1,0,0,0,0
"9006",1,0,0,0,0
"9007",0.0833333333333333,0,0,0,0.916666666666667
"9008",0.568333333333333,0,0,0.431666666666667,0
"9009",0.215,0,0,0.0533333333333333,0.731666666666667
"9010",0.161666666666667,0,0,0.00166666666666667,0.836666666666667
"9011",0.885,0,0,0,0.115
"9012",1,0,0,0,0
"9013",0,0,0,0,1
"9014",0.178333333333333,0,0.0116666666666667,0.481666666666667,0.328333333333333
"9015",0.506666666666667,0,0,0,0.493333333333333
"9016",0.506666666666667,0,0,0,0.493333333333333
"9017",0.885,0,0,0,0.115
"9018",0.251666666666667,0,0,0.00166666666666667,0.746666666666667
"9019",0.0833333333333333,0,0,0.00166666666666667,0.915
"9020",0.773333333333333,0,0,0.0283333333333333,0.198333333333333
"9021",1,0,0,0,0
"9022",0.523333333333333,0,0,0.03,0.446666666666667
"9023",0.866666666666667,0,0,0.133333333333333,0
"9024",0.998333333333333,0,0,0,0.00166666666666667
"9025",1,0,0,0,0
"9026",1,0,0,0,0
"9027",0.155,0,0,0,0.845
